,order_id,order_status,customer,order_date,order_quantity,sales,discount,discount_value,product_category,product_sub_category,order_year,order_month,discount_ratio
2862,14402,order finished,jessica myrick,2010-10-14,1,368920,0.05,18446.0,furniture,chairs & chairmats,2010,10,0.05
2863,14499,order finished,harry marie,2010-11-14,28,1149980,0.06,68999.0,technology,computer peripherals,2010,11,0.06000017391606811
2864,15079,order finished,erica hackney,2010-01-15,45,7506840,0.0,0.0,technology,computer peripherals,2010,1,0.0
2865,15236,order finished,lena creighton,2012-04-09,33,682840,0.06,40970.0,office supplies,binders & binder accessories,2012,4,0.059999414211235426
2866,15397,order finished,troy blackwell,2010-02-06,42,446660,0.0,0.0,technology,computer peripherals,2010,2,0.0
2867,15719,order finished,troy blackwell,2011-01-18,18,10810880,0.07,756762.0,furniture,chairs & chairmats,2011,1,0.0700000369997632
2868,16450,order finished,dennis bolton,2011-05-15,12,147000,0.03,4410.0,office supplies,envelopes,2011,5,0.03
2869,17186,order finished,ken brennan,2009-01-26,49,8643260,0.08,691461.0,furniture,office furnishings,2009,1,0.0800000231394173
2870,17379,order finished,harry marie,2011-08-14,29,6436840,0.08,514947.0,furniture,bookcases,2011,8,0.07999996892885329
2871,17573,order finished,clytie kelty,2011-09-04,23,441940,0.02,8839.0,furniture,office furnishings,2011,9,0.020000452550119927
2872,18595,order finished,art foster,2009-01-31,6,902880,0.1,90288.0,office supplies,appliances,2009,1,0.1
2873,19205,order finished,odella nelson,2010-07-26,47,2582700,0.04,103308.0,office supplies,paper,2010,7,0.04
2874,19494,order finished,clytie kelty,2010-01-12,39,1714640,0.05,85732.0,furniture,office furnishings,2010,1,0.05
2875,19523,order returned,jim sink,2011-11-30,44,311560,0.04,12462.0,office supplies,paper,2011,11,0.039998716138143535
2876,20482,order finished,steven roelle,2011-07-18,38,9300140,0.04,372006.0,furniture,bookcases,2011,7,0.04000004301010522
2877,21445,order finished,clytie kelty,2009-11-17,14,150300,0.02,3006.0,office supplies,appliances,2009,11,0.02
2878,21573,order finished,don weiss,2012-04-25,31,192460,0.05,9623.0,office supplies,labels,2012,4,0.05
2879,21795,order finished,jessica myrick,2010-06-13,10,557320,0.05,27866.0,technology,computer peripherals,2010,6,0.05
2880,21859,order finished,kalyca meade,2011-11-18,42,802740,0.07,56192.0,furniture,office furnishings,2011,11,0.07000024914667265
2881,21989,order finished,lena creighton,2011-02-10,9,237900,0.03,7137.0,furniture,office furnishings,2011,2,0.03
2882,22688,order finished,maureen fritzler,2012-04-17,40,4088551,0.1,408855.0,technology,telephones & communication,2012,4,0.0999999755414571
2883,22916,order finished,pete takahito,2012-02-02,18,244040,0.04,9762.0,office supplies,paper,2012,2,0.04000163907556138
2884,22951,order finished,lena creighton,2012-05-03,24,2608055,0.1,260806.0,technology,telephones & communication,2012,5,0.10000019171374837
2885,23429,order finished,beth thompson,2009-03-19,28,309220,0.06,18553.0,office supplies,binders & binder accessories,2009,3,0.05999935321130587
2886,23681,order finished,jenna caffey,2012-05-19,42,8365040,0.0,0.0,office supplies,storage & organization,2012,5,0.0
2887,24263,order finished,rob haberlin,2012-09-15,16,1025620,0.1,102562.0,furniture,chairs & chairmats,2012,9,0.1
2888,24455,order finished,fred wasserman,2009-12-06,8,338220,0.0,0.0,technology,computer peripherals,2009,12,0.0
2889,24707,order returned,don weiss,2012-03-10,14,3922780,0.0,0.0,furniture,office furnishings,2012,3,0.0
2890,25091,order finished,lena creighton,2010-02-19,4,313940,0.01,3139.0,office supplies,binders & binder accessories,2010,2,0.009998725871185577
2891,26305,order finished,max jones,2010-12-02,50,2236420,0.07,156549.0,office supplies,binders & binder accessories,2010,12,0.06999982114271917
2892,26982,order returned,clytie kelty,2012-04-28,37,3969220,0.05,198461.0,office supplies,paper,2012,4,0.05
2893,27106,order finished,lena creighton,2011-12-01,1,27920,0.06,1675.0,office supplies,binders & binder accessories,2011,12,0.05999283667621776
2894,27527,order finished,rob haberlin,2010-11-30,37,753160,0.09,67784.0,furniture,office furnishings,2010,11,0.08999946890434968
2895,27746,order finished,jenna caffey,2010-12-04,3,3081540,0.04,123262.0,technology,copiers & fax,2010,12,0.040000129805227255
2896,27974,order finished,art foster,2010-10-07,35,1794840,0.08,143587.0,furniture,chairs & chairmats,2010,10,0.07999988856945466
2897,28774,order finished,jessica myrick,2009-01-01,32,360720,0.1,36072.0,office supplies,storage & organization,2009,1,0.1
2898,29607,order finished,ken brennan,2012-03-13,20,481480,0.05,24074.0,office supplies,paper,2012,3,0.05
2899,29730,order finished,ken brennan,2010-06-16,21,6145720,0.08,491658.0,furniture,tables,2010,6,0.080000065085946
2900,30144,order finished,joe kamberova,2011-08-06,25,11006780,0.08,880542.0,furniture,tables,2011,8,0.07999996365876305
2901,31266,order finished,rob haberlin,2012-10-03,16,13147500,0.04,525900.0,technology,office machines,2012,10,0.04
2902,31456,order finished,lena creighton,2012-11-15,10,450180,0.02,9004.0,office supplies,binders & binder accessories,2012,11,0.020000888533475498
2903,31522,order finished,max jones,2010-05-25,14,604800,0.04,24192.0,furniture,office furnishings,2010,5,0.04
2904,33319,order finished,don weiss,2009-03-27,11,3472520,0.01,34725.0,furniture,chairs & chairmats,2009,3,0.009999942404939352
2905,33635,order finished,darrin martin,2009-07-12,5,955520,0.04,38221.0,technology,office machines,2009,7,0.04000020931011387
2906,33988,order finished,rob haberlin,2009-01-10,30,329560,0.0,0.0,technology,computer peripherals,2009,1,0.0
2907,34087,order finished,jim sink,2009-07-24,31,6155462,0.05,307773.0,technology,telephones & communication,2009,7,0.049999983754265724
2908,34691,order finished,clytie kelty,2009-01-14,27,435360,0.08,34829.0,office supplies,appliances,2009,1,0.08000045938993017
2909,34785,order finished,jim sink,2010-01-25,45,30936432,0.01,309364.0,furniture,tables,2010,1,0.009999989656208576
2910,34883,order finished,pete takahito,2009-11-04,31,1812030,0.05,90602.0,technology,telephones & communication,2009,11,0.050000275933621406
2911,35077,order finished,michael dominguez,2011-10-07,29,162200,0.06,9732.0,office supplies,pens & art supplies,2011,10,0.06
2912,36132,order finished,hallie redmond,2012-04-09,3,1209152,0.03,36275.0,furniture,tables,2012,4,0.030000363891388344
2913,36133,order finished,katrina willman,2011-08-20,6,257120,0.0,0.0,office supplies,paper,2011,8,0.0
2914,37891,order finished,steven roelle,2011-10-20,24,326720,0.04,13069.0,office supplies,paper,2011,10,0.04000061214495593
2915,38146,order finished,erica hackney,2011-12-07,41,1564100,0.08,125128.0,furniture,office furnishings,2011,12,0.08
2916,38756,order finished,benjamin patterson,2009-05-07,43,4502994,0.09,405269.0,technology,telephones & communication,2009,5,0.08999989784574441
2917,39268,order finished,maureen fritzler,2011-04-22,44,648400,0.02,12968.0,office supplies,binders & binder accessories,2011,4,0.02
2918,39488,order finished,michael dominguez,2009-06-22,18,184800,0.04,7392.0,office supplies,envelopes,2009,6,0.04
2919,39650,order finished,jessica myrick,2010-07-30,10,2009780,0.0,0.0,furniture,chairs & chairmats,2010,7,0.0
2920,39844,order finished,jim sink,2009-12-01,47,8774480,0.09,789703.0,office supplies,storage & organization,2009,12,0.08999997720662649
2921,41316,order finished,john castell,2009-07-21,8,243480,0.01,2435.0,office supplies,binders & binder accessories,2009,7,0.010000821422704123
2922,41476,order finished,mark cousins,2010-05-31,48,184500,0.07,12915.0,office supplies,rubber bands,2010,5,0.07
2923,41861,order returned,kalyca meade,2010-11-26,24,951800,0.02,19036.0,office supplies,paper,2010,11,0.02
2924,42274,order finished,lena creighton,2011-09-03,23,4593520,0.01,45935.0,technology,computer peripherals,2011,9,0.009999956460405092
2925,42882,order finished,michael dominguez,2010-10-27,17,408140,0.08,32651.0,office supplies,appliances,2010,10,0.07999950997206841
2926,43360,order finished,max jones,2009-10-13,48,224320,0.0,0.0,furniture,office furnishings,2009,10,0.0
2927,43713,order returned,odella nelson,2012-09-07,12,68820,0.05,3441.0,office supplies,pens & art supplies,2012,9,0.05
2928,44322,order finished,max jones,2011-10-12,15,1201600,0.1,120160.0,office supplies,storage & organization,2011,10,0.1
2929,44579,order returned,clytie kelty,2011-06-03,19,7792780,0.1,779278.0,furniture,chairs & chairmats,2011,6,0.1
2930,44737,order finished,duane benoit,2012-11-19,11,1547480,0.02,30950.0,office supplies,storage & organization,2012,11,0.020000258484762324
2931,44738,order finished,max jones,2010-12-05,34,151140,0.02,3023.0,office supplies,pens & art supplies,2010,12,0.020001323276432448
2932,44768,order finished,mark cousins,2012-05-26,45,33399120,0.02,667982.0,furniture,chairs & chairmats,2012,5,0.01999998802363655
2933,44867,order finished,max jones,2009-07-26,40,42851820,0.01,428518.0,furniture,chairs & chairmats,2009,7,0.00999999533275366
2934,45029,order finished,gene mc clure,2010-07-03,20,10608840,0.01,106088.0,furniture,tables,2010,7,0.009999962295594994
2935,45543,order finished,denny joy,2011-02-02,16,2446860,0.01,24469.0,furniture,tables,2011,2,0.010000163474820791
2936,45635,order finished,denny joy,2012-04-07,50,4037360,0.1,403736.0,technology,computer peripherals,2012,4,0.1
2937,46436,order finished,odella nelson,2009-04-04,46,2955144,0.0,0.0,technology,telephones & communication,2009,4,0.0
2938,46848,order finished,john castell,2009-11-10,39,7685980,0.04,307439.0,office supplies,storage & organization,2009,11,0.03999997397859479
2939,47009,order finished,clytie kelty,2009-06-04,32,3174320,0.09,285689.0,technology,computer peripherals,2009,6,0.0900000630056201
2940,47138,order returned,benjamin patterson,2009-01-09,1,215900,0.04,8636.0,technology,telephones & communication,2009,1,0.04
2941,47236,order finished,michael dominguez,2011-10-02,1,141820,0.03,4255.0,office supplies,appliances,2011,10,0.030002820476660554
2942,47686,order finished,michael dominguez,2012-10-11,48,359300,0.1,35930.0,office supplies,pens & art supplies,2012,10,0.1
2943,47971,order finished,duane benoit,2012-10-29,24,226860,0.09,20417.0,furniture,office furnishings,2012,10,0.08999823679802521
2944,48261,order finished,michael dominguez,2011-03-18,15,4261320,0.01,42613.0,furniture,chairs & chairmats,2011,3,0.009999953066186064
2945,48773,order returned,amy cox,2009-01-15,7,102540,0.06,6152.0,office supplies,paper,2009,1,0.05999609908328457
2946,48902,order finished,benjamin patterson,2012-10-23,7,106580,0.01,1066.0,office supplies,paper,2012,10,0.010001876524676299
2947,49221,order finished,maureen fritzler,2010-07-03,22,799280,0.04,31971.0,technology,office machines,2010,7,0.03999974977479732
2948,49255,order returned,mark cousins,2012-06-22,20,2714880,0.09,244339.0,furniture,bookcases,2012,6,0.0899999263319189
2949,49575,order finished,kalyca meade,2010-12-16,12,1014880,0.05,50744.0,office supplies,binders & binder accessories,2010,12,0.05
2950,50144,order finished,michael dominguez,2012-06-07,36,8339860,0.1,833986.0,office supplies,binders & binder accessories,2012,6,0.1
2951,50181,order finished,odella nelson,2012-05-30,2,579460,0.04,23178.0,furniture,chairs & chairmats,2012,5,0.03999930970213647
2952,52324,order finished,hallie redmond,2012-06-29,4,1514220,0.07,105995.0,furniture,chairs & chairmats,2012,6,0.06999973583759295
2953,53441,order finished,clytie kelty,2009-08-24,7,690740,0.01,6907.0,office supplies,paper,2009,8,0.009999420910907143
2954,53445,order finished,odella nelson,2012-10-24,8,211900,0.01,2119.0,office supplies,pens & art supplies,2012,10,0.01
2955,54055,order finished,lena creighton,2009-02-13,44,10967920,0.02,219358.0,furniture,bookcases,2009,2,0.019999963530003866
2956,54151,order returned,amy cox,2009-09-02,35,411740,0.03,12352.0,office supplies,paper,2009,9,0.02999951425656968
2957,54181,order finished,duane benoit,2012-05-18,12,5217580,0.03,156527.0,technology,office machines,2012,5,0.029999923336106012
2958,54243,order returned,amy cox,2009-09-16,6,1814480,0.07,127014.0,furniture,tables,2009,9,0.07000022044883382
2959,54407,order finished,maureen fritzler,2010-06-16,24,18792540,0.07,1315478.0,office supplies,binders & binder accessories,2010,6,0.07000001064252091
2960,55394,order finished,benjamin patterson,2010-02-26,21,681400,0.05,34070.0,furniture,tables,2010,2,0.05
2961,56003,order finished,katrina willman,2010-04-06,13,3670940,0.1,367094.0,furniture,tables,2010,4,0.1
2962,56128,order returned,hallie redmond,2010-07-30,41,1804380,0.08,144350.0,office supplies,pens & art supplies,2010,7,0.07999977831720591
2963,56384,order finished,steven roelle,2012-07-31,47,514400,0.04,20576.0,office supplies,appliances,2012,7,0.04
2964,56646,order finished,duane benoit,2010-05-19,41,8514552,0.04,340582.0,technology,telephones & communication,2010,5,0.0399999906043207
2965,56967,order finished,ken brennan,2012-03-02,17,2767800,0.05,138390.0,technology,computer peripherals,2012,3,0.05
2966,57479,order finished,amy cox,2011-03-15,37,264240,0.07,18497.0,office supplies,labels,2011,3,0.07000075688767787
2967,57699,order finished,pete takahito,2012-11-10,47,3715760,0.09,334418.0,technology,computer peripherals,2012,11,0.08999989235042091
2968,58690,order finished,kristen hastings,2011-11-05,14,6047460,0.09,544271.0,furniture,tables,2011,11,0.0899999338565282
2969,58784,order finished,kristen hastings,2009-01-18,25,17750340,0.05,887517.0,furniture,chairs & chairmats,2009,1,0.05
2970,59428,order finished,katrina willman,2010-09-09,36,7204240,0.05,360212.0,furniture,chairs & chairmats,2010,9,0.05
2971,1921,order returned,benjamin venier,2009-01-17,24,15743820,0.05,787191.0,office supplies,appliances,2009,1,0.05
2972,2978,order finished,alan schoenberger,2011-05-02,28,9342299,0.07,653961.0,technology,telephones & communication,2011,5,0.07000000749280236
2973,7521,order returned,mark packer,2011-02-27,19,3884347,0.0,0.0,technology,telephones & communication,2011,2,0.0
2974,13351,order finished,karl brown,2010-05-06,20,6663620,0.08,533090.0,technology,computer peripherals,2010,5,0.08000006002743254
2975,15687,order finished,benjamin venier,2012-04-09,48,6801260,0.08,544101.0,furniture,bookcases,2012,4,0.08000002940631588
2976,23169,order finished,karl brown,2011-06-23,22,3367140,0.1,336714.0,technology,computer peripherals,2011,6,0.1
2977,37863,order finished,aaron hawkins,2011-02-24,27,610100,0.04,24404.0,office supplies,"scissors, rulers & trimmers",2011,2,0.04
2978,40866,order finished,rick duston,2010-05-23,3,1814360,0.06,108862.0,office supplies,appliances,2010,5,0.0600002204634141
2979,49989,order finished,dianna wilson,2010-04-26,6,3709880,0.04,148395.0,technology,computer peripherals,2010,4,0.039999946089900484
2980,54595,order returned,erica hernandez,2009-04-28,30,500580,0.02,10012.0,office supplies,"scissors, rulers & trimmers",2009,4,0.020000799073075233
2981,57249,order finished,david kendrick,2010-07-20,30,3550660,0.05,177533.0,furniture,office furnishings,2010,7,0.05
2982,5639,order finished,raymond fair,2009-06-01,31,1002760,0.03,30083.0,office supplies,storage & organization,2009,6,0.030000199449519326
2983,12320,order finished,tracy poddar,2011-12-20,35,1078420,0.05,53921.0,furniture,tables,2011,12,0.05
2984,12326,order finished,troy staebel,2011-02-02,4,247640,0.05,12382.0,furniture,office furnishings,2011,2,0.05
2985,13056,order finished,raymond fair,2009-04-22,33,6774640,0.05,338732.0,technology,computer peripherals,2009,4,0.05
2986,13125,order finished,alejandro savely,2010-12-13,30,1981460,0.02,39629.0,technology,computer peripherals,2010,12,0.019999899064326306
2987,23616,order returned,becky martin,2012-08-28,47,18524700,0.09,1667223.0,technology,copiers & fax,2012,8,0.09
2988,25157,order returned,tony molinari,2010-05-25,47,543560,0.07,38049.0,office supplies,pens & art supplies,2010,5,0.06999963205533888
2989,25313,order finished,karl brown,2012-08-21,19,837400,0.05,41870.0,office supplies,pens & art supplies,2012,8,0.05
2990,25536,order finished,amy cox,2011-07-22,19,386500,0.03,11595.0,office supplies,pens & art supplies,2011,7,0.03
2991,28999,order finished,giulietta dortch,2009-01-10,34,2355000,0.02,47100.0,technology,computer peripherals,2009,1,0.02
2992,30599,order finished,michael kennedy,2012-02-10,23,211860,0.05,10593.0,office supplies,paper,2012,2,0.05
2993,31232,order returned,eleni mc crary,2012-08-29,9,5286300,0.01,52863.0,furniture,tables,2012,8,0.01
2994,31239,order finished,eleni mc crary,2010-08-28,20,1355800,0.05,67790.0,technology,computer peripherals,2010,8,0.05
2995,33090,order finished,deanra eno,2009-08-05,26,2067860,0.0,0.0,office supplies,storage & organization,2009,8,0.0
2996,33987,order finished,sara luxemburg,2011-10-25,19,3233740,0.1,323374.0,furniture,chairs & chairmats,2011,10,0.1
2997,38337,order finished,tracy poddar,2010-10-31,46,261800,0.09,23562.0,office supplies,pens & art supplies,2010,10,0.09
2998,38369,order finished,eric barreto,2010-01-12,3,449488,0.02,8990.0,furniture,tables,2010,1,0.020000533940839355
2999,40103,order finished,amy cox,2010-09-24,7,706040,0.0,0.0,office supplies,appliances,2010,9,0.0
3000,40131,order finished,katherine murray,2012-05-02,24,444860,0.06,26692.0,office supplies,paper,2012,5,0.06000089915928607
3001,41504,order finished,paul knutson,2012-10-28,20,605880,0.07,42412.0,office supplies,storage & organization,2012,10,0.07000066019673863
3002,43751,order finished,michael kennedy,2012-06-27,43,1242880,0.08,99430.0,office supplies,storage & organization,2012,6,0.07999967816683831
3003,44448,order finished,raymond fair,2009-04-13,28,1902120,0.02,38042.0,technology,computer peripherals,2009,4,0.019999789708325447
3004,46534,order finished,chris cortes,2012-10-03,13,2682620,0.05,134131.0,technology,office machines,2012,10,0.05
3005,47459,order finished,denise leinenbach,2011-08-17,10,394420,0.06,23665.0,office supplies,binders & binder accessories,2011,8,0.059999492926322194
3006,49190,order finished,evan henry,2012-12-11,4,56080,0.09,5047.0,office supplies,paper,2012,12,0.08999643366619116
3007,55431,order finished,kean thornton,2012-06-08,13,7447980,0.03,223439.0,office supplies,appliances,2012,6,0.02999994629416298
3008,55713,order finished,alan schoenberger,2009-02-02,49,11437700,0.09,1029393.0,furniture,chairs & chairmats,2009,2,0.09
3009,59552,order finished,pierre wener,2010-01-13,39,628520,0.0,0.0,office supplies,binders & binder accessories,2010,1,0.0
3010,2272,order finished,grant donatelli,2010-04-12,39,15360580,0.08,1228846.0,furniture,tables,2010,4,0.07999997395931664
3011,6498,order returned,julie prescott,2009-03-17,38,673700,0.01,6737.0,technology,computer peripherals,2009,3,0.01
3012,16260,order finished,cari mac intyre,2011-11-13,47,29920192,0.01,299202.0,furniture,tables,2011,11,0.010000002673779634
3013,16359,order finished,grant donatelli,2012-05-14,39,2687200,0.06,161232.0,office supplies,envelopes,2012,5,0.06
3014,21922,order finished,jason fortune,2009-11-11,17,17874760,0.01,178748.0,furniture,chairs & chairmats,2009,11,0.010000022377922836
3015,23558,order finished,julie prescott,2011-08-09,4,51640,0.01,516.0,office supplies,paper,2011,8,0.009992254066615027
3016,27205,order finished,jason fortune,2010-05-21,12,174220,0.08,13938.0,technology,computer peripherals,2010,5,0.08000229594765239
3017,27461,order finished,candace mc mahon,2010-02-26,40,243840,0.09,21946.0,office supplies,labels,2010,2,0.0900016404199475
3018,29957,order finished,dave brooks,2010-03-13,31,2895240,0.07,202667.0,office supplies,paper,2010,3,0.07000006907890192
3019,30593,order finished,jim karlsson,2011-07-25,20,195300,0.04,7812.0,furniture,office furnishings,2011,7,0.04
3020,37924,order returned,philip fox,2009-11-29,21,704880,0.09,63439.0,office supplies,pens & art supplies,2009,11,0.0899997162637612
3021,38400,order returned,candace mc mahon,2009-12-14,8,229460,0.03,6884.0,furniture,office furnishings,2009,12,0.030000871611609865
3022,38498,order finished,grant carroll,2012-04-27,30,6590300,0.07,461321.0,technology,computer peripherals,2012,4,0.07
3023,39492,order finished,jason fortune,2011-04-17,38,3083840,0.03,92515.0,technology,computer peripherals,2011,4,0.02999993514579226
3024,39686,order finished,philip fox,2012-06-08,2,1477600,0.06,88656.0,office supplies,appliances,2012,6,0.06
3025,42693,order finished,dave brooks,2009-04-04,33,4236520,0.01,42365.0,office supplies,storage & organization,2009,4,0.009999952791442033
3026,42850,order returned,julie prescott,2011-06-21,27,1645400,0.05,82270.0,technology,computer peripherals,2011,6,0.05
3027,46212,order finished,grant donatelli,2012-09-12,7,7755760,0.08,620461.0,furniture,tables,2012,9,0.08000002578728584
3028,49313,order finished,grant carroll,2009-10-04,34,615520,0.1,61552.0,furniture,office furnishings,2009,10,0.1
3029,49477,order finished,grant carroll,2011-11-29,9,151880,0.01,1519.0,office supplies,paper,2011,11,0.010001316829075586
3030,49889,order finished,philip fox,2012-12-12,47,1066940,0.09,96025.0,office supplies,binders & binder accessories,2012,12,0.09000037490393087
3031,52416,order finished,dave brooks,2009-01-31,6,99620,0.05,4981.0,office supplies,paper,2009,1,0.05
3032,55140,order finished,candace mc mahon,2010-07-04,39,877600,0.09,78984.0,office supplies,appliances,2010,7,0.09
3033,56550,order finished,frank hawley,2011-04-08,33,1295540,0.09,116599.0,office supplies,paper,2011,4,0.09000030875156305
3034,57447,order finished,grant carroll,2011-07-04,39,631760,0.09,56858.0,technology,computer peripherals,2011,7,0.0899993668481702
3035,1185,order finished,ionia mc grath,2012-08-23,7,749560,0.09,67460.0,office supplies,paper,2012,8,0.08999946635359411
3036,2149,order finished,lori olson,2010-03-12,4,87120,0.01,871.0,furniture,office furnishings,2010,3,0.009997704315886135
3037,2466,order finished,quincy jones,2009-03-05,25,5107680,0.05,255384.0,furniture,office furnishings,2009,3,0.05
3038,3493,order finished,patrick jones,2010-08-23,48,15036240,0.04,601450.0,technology,computer peripherals,2010,8,0.04000002660239528
3039,3588,order finished,patrick jones,2011-03-18,42,748760,0.03,22463.0,office supplies,appliances,2011,3,0.0300002671082857
3040,5957,order finished,ionia mc grath,2010-12-26,15,136640,0.05,6832.0,office supplies,paper,2010,12,0.05
3041,6183,order finished,ionia mc grath,2012-06-15,41,3983860,0.02,79677.0,office supplies,paper,2012,6,0.01999994979743264
3042,6402,order finished,nathan mautz,2011-04-23,35,746660,0.01,7467.0,office supplies,"scissors, rulers & trimmers",2011,4,0.01000053571906892
3043,6720,order finished,patrick jones,2010-09-09,31,329240,0.03,9877.0,office supplies,binders & binder accessories,2010,9,0.029999392540396064
3044,6785,order finished,nathan mautz,2012-05-06,7,362640,0.03,10879.0,furniture,office furnishings,2012,5,0.029999448488859475
3045,8295,order finished,karen seio,2009-04-01,30,1670301,0.09,150327.0,technology,telephones & communication,2009,4,0.08999994611749619
3046,8704,order finished,quincy jones,2011-06-30,43,898340,0.01,8983.0,office supplies,pens & art supplies,2011,6,0.009999554734287687
3047,8933,order finished,lori olson,2010-10-07,37,3040520,0.04,121621.0,office supplies,binders & binder accessories,2010,10,0.04000006577822215
3048,9222,order finished,ionia mc grath,2009-02-10,41,947340,0.04,37894.0,office supplies,paper,2009,2,0.04000042223488927
3049,10243,order finished,patrick gardner,2011-12-24,12,56820,0.07,3977.0,office supplies,binders & binder accessories,2011,12,0.0699929602252728
3050,10502,order finished,karen seio,2010-05-14,33,15738440,0.1,1573844.0,furniture,chairs & chairmats,2010,5,0.1
3051,10886,order finished,quincy jones,2009-08-23,36,130840,0.04,5234.0,furniture,office furnishings,2009,8,0.04000305716906145
3052,11047,order finished,ionia mc grath,2010-12-10,27,3982520,0.01,39825.0,office supplies,appliances,2010,12,0.009999949780540964
3053,12803,order finished,patrick jones,2010-02-25,32,767620,0.03,23029.0,office supplies,storage & organization,2010,2,0.0300005210911649
3054,13767,order finished,nona balk,2010-08-26,12,4101424,0.05,205071.0,furniture,tables,2010,8,0.04999995123644861
3055,14117,order finished,nathan mautz,2010-08-25,4,10620,0.0,0.0,office supplies,rubber bands,2010,8,0.0
3056,14976,order finished,quincy jones,2011-07-22,46,462700,0.03,13881.0,office supplies,paper,2011,7,0.03
3057,14980,order finished,lori olson,2012-07-14,27,1797800,0.03,53934.0,technology,computer peripherals,2012,7,0.03
3058,16134,order returned,nathan mautz,2012-11-19,43,43842560,0.04,1753702.0,technology,office machines,2012,11,0.03999999087644517
3059,16258,order finished,nona balk,2011-07-06,1,19380,0.05,969.0,office supplies,paper,2011,7,0.05
3060,16289,order finished,john lee,2010-07-17,37,853280,0.09,76795.0,furniture,office furnishings,2010,7,0.08999976561035064
3061,16993,order finished,erin mull,2011-11-16,8,2767838,0.05,138392.0,technology,telephones & communication,2011,11,0.05000003612928213
3062,18945,order finished,john lee,2009-01-17,33,1057080,0.06,63425.0,technology,computer peripherals,2009,1,0.060000189200438946
3063,19975,order finished,emily phan,2009-04-10,33,724340,0.08,57947.0,office supplies,appliances,2009,4,0.0799997238865726
3064,20036,order returned,john lee,2010-12-05,25,580920,0.1,58092.0,office supplies,appliances,2010,12,0.1
3065,20964,order finished,patrick gardner,2012-03-30,11,1259173,0.04,50367.0,technology,telephones & communication,2012,3,0.04000006353376383
3066,21121,order finished,erin mull,2009-09-16,50,40350960,0.0,0.0,office supplies,binders & binder accessories,2009,9,0.0
3067,21314,order finished,patrick jones,2009-11-02,6,112440,0.04,4498.0,office supplies,binders & binder accessories,2009,11,0.04000355745286375
3068,21702,order finished,nathan mautz,2010-12-17,40,10465660,0.01,104657.0,furniture,chairs & chairmats,2010,12,0.010000038220236469
3069,21925,order finished,patrick jones,2012-07-12,3,472640,0.03,14179.0,technology,computer peripherals,2012,7,0.02999957684495599
3070,22432,order finished,ionia mc grath,2012-11-28,45,5456840,0.06,327410.0,office supplies,envelopes,2012,11,0.059999926697502586
3071,22819,order finished,patrick jones,2012-11-10,1,13540,0.06,812.0,office supplies,pens & art supplies,2012,11,0.05997045790251108
3072,22917,order finished,nathan mautz,2009-03-01,1,7100560,0.06,426034.0,technology,copiers & fax,2009,3,0.060000056333584954
3073,23107,order finished,lori olson,2011-06-11,7,86580,0.07,6061.0,office supplies,binders & binder accessories,2011,6,0.07000462000462
3074,23556,order finished,patrick gardner,2011-01-09,34,23495940,0.05,1174797.0,office supplies,appliances,2011,1,0.05
3075,23777,order finished,emily phan,2012-11-26,16,975400,0.06,58524.0,office supplies,storage & organization,2012,11,0.06
3076,24098,order finished,erin mull,2012-04-17,42,399160,0.05,19958.0,office supplies,binders & binder accessories,2012,4,0.05
3077,24227,order finished,karen seio,2010-08-16,24,3681707,0.01,36817.0,technology,telephones & communication,2010,8,0.009999980987080178
3078,24614,order finished,ionia mc grath,2009-11-21,33,3289180,0.09,296026.0,technology,computer peripherals,2009,11,0.08999993919457129
3079,25637,order finished,erin mull,2012-02-25,12,4818848,0.1,481885.0,furniture,tables,2012,2,0.10000004150369549
3080,26695,order finished,justin deggeller,2010-06-06,43,734220,0.01,7342.0,office supplies,paper,2010,6,0.00999972760208112
3081,27078,order finished,nathan mautz,2012-08-12,22,304880,0.03,9146.0,office supplies,paper,2012,8,0.029998688008396748
3082,29376,order returned,karen seio,2012-08-11,20,5700620,0.09,513056.0,office supplies,storage & organization,2012,8,0.09000003508390315
3084,30278,order finished,ionia mc grath,2009-09-30,50,5721860,0.03,171656.0,technology,telephones & communication,2009,9,0.030000034953668913
3085,30626,order finished,nathan mautz,2011-04-25,23,441640,0.1,44164.0,office supplies,pens & art supplies,2011,4,0.1
3086,30851,order finished,emily phan,2010-09-21,16,672580,0.08,53806.0,office supplies,pens & art supplies,2010,9,0.07999940527520889
3087,31718,order finished,nona balk,2010-11-27,24,2781387,0.03,83442.0,technology,telephones & communication,2010,11,0.030000140217812193
3088,32070,order finished,patrick jones,2009-07-17,50,173400,0.07,12138.0,furniture,office furnishings,2009,7,0.07
3089,34661,order returned,nathan mautz,2010-01-20,26,1728320,0.09,155549.0,furniture,office furnishings,2010,1,0.09000011571931124
3090,34754,order finished,patrick jones,2012-06-04,16,1246700,0.03,37401.0,office supplies,paper,2012,6,0.03
3091,35392,order finished,erin mull,2012-02-23,9,141760,0.01,1418.0,office supplies,paper,2012,2,0.010002821670428893
3092,36103,order finished,nathan mautz,2012-04-29,10,111640,0.01,1116.0,furniture,office furnishings,2012,4,0.009996417054819061
3093,37157,order finished,nathan mautz,2010-02-20,39,426000,0.01,4260.0,office supplies,paper,2010,2,0.01
3094,38176,order finished,nathan mautz,2010-08-15,39,462160,0.01,4622.0,office supplies,paper,2010,8,0.010000865501125151
